id;scenario_id;region;year;input_energy_vector;output_energy_vector;technology;technology_type;parameter_name;value;unit;tags;method;source;comment
2074;1;"[""BB"",""BW"",""BY"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN""]";2016;electricity;electricity;transmission;trade import;variable costs;0;€/MWh;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2075;1;"[""BB"",""BW"",""BY"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN""]";2016;electricity;electricity;transmission;trade import;lifetime;50;years;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2076;1;"[""BB""]";2030;electricity;electricity;transmission;trade import;installed capacity;1333.333333;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2077;1;"[""BW""]";2030;electricity;electricity;transmission;trade import;installed capacity;8009.461716;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2078;1;"[""BY""]";2030;electricity;electricity;transmission;trade import;installed capacity;5763.457098;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2079;1;"[""MV""]";2030;electricity;electricity;transmission;trade import;installed capacity;600.1;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2080;1;"[""NI""]";2030;electricity;electricity;transmission;trade import;installed capacity;1876.793573;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2081;1;"[""NW""]";2030;electricity;electricity;transmission;trade import;installed capacity;2500;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2082;1;"[""RP""]";2030;electricity;electricity;transmission;trade import;installed capacity;924.6353;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2083;1;"[""SH""]";2030;electricity;electricity;transmission;trade import;installed capacity;4634.689768;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2084;1;"[""SL""]";2030;electricity;electricity;transmission;trade import;installed capacity;2400;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2085;1;"[""SN""]";2030;electricity;electricity;transmission;trade import;installed capacity;1533.333333;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2086;1;"[""BB""]";2030;electricity;electricity;transmission;trade import;expansion limit;1333.333333;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2087;1;"[""BW""]";2030;electricity;electricity;transmission;trade import;expansion limit;8009.461716;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2088;1;"[""BY""]";2030;electricity;electricity;transmission;trade import;expansion limit;5763.457098;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2089;1;"[""MV""]";2030;electricity;electricity;transmission;trade import;expansion limit;600.1;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2090;1;"[""NI""]";2030;electricity;electricity;transmission;trade import;expansion limit;1876.793573;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2091;1;"[""NW""]";2030;electricity;electricity;transmission;trade import;expansion limit;2500;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2092;1;"[""RP""]";2030;electricity;electricity;transmission;trade import;expansion limit;924.6353;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2093;1;"[""SH""]";2030;electricity;electricity;transmission;trade import;expansion limit;4634.689768;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2094;1;"[""SL""]";2030;electricity;electricity;transmission;trade import;expansion limit;2400;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2095;1;"[""SN""]";2030;electricity;electricity;transmission;trade import;expansion limit;1533.333333;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2096;1;"[""BB"",""BW"",""BY"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN""]";2030;electricity;electricity;transmission;trade import;output ratio;1;;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2097;1;"[""BB"",""BW"",""BY"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN""]";2030;electricity;electricity;transmission;trade import;input ratio;1;;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2098;1;"[""BB"",""BW"",""BY"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN""]";2030;electricity;electricity;transmission;trade import;capital costs;0;€/MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2099;1;"[""BB"",""BW"",""BY"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN""]";2030;electricity;electricity;transmission;trade import;fixed costs;0;€/MW/a;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2100;1;"[""BB"",""BW"",""BY"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN""]";2030;electricity;electricity;transmission;trade import;variable costs;0;€/MWh;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2101;1;"[""BB"",""BW"",""BY"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN""]";2030;electricity;electricity;transmission;trade import;lifetime;50;years;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2102;1;"[""BB""]";2050;electricity;electricity;transmission;trade import;installed capacity;1333.333333;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2103;1;"[""BW""]";2050;electricity;electricity;transmission;trade import;installed capacity;8329.534905;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2104;1;"[""BY""]";2050;electricity;electricity;transmission;trade import;installed capacity;6613.095434;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2105;1;"[""MV""]";2050;electricity;electricity;transmission;trade import;installed capacity;600.1;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2106;1;"[""NI""]";2050;electricity;electricity;transmission;trade import;installed capacity;2481.670484;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2107;1;"[""NW""]";2050;electricity;electricity;transmission;trade import;installed capacity;2500;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2108;1;"[""RP""]";2050;electricity;electricity;transmission;trade import;installed capacity;1816.48307;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2109;1;"[""SH""]";2050;electricity;electricity;transmission;trade import;installed capacity;4236.458808;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2110;1;"[""SL""]";2050;electricity;electricity;transmission;trade import;installed capacity;2400;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2111;1;"[""SN""]";2050;electricity;electricity;transmission;trade import;installed capacity;1533.333333;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2112;1;"[""BB""]";2050;electricity;electricity;transmission;trade import;expansion limit;1333.333333;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2113;1;"[""BW""]";2050;electricity;electricity;transmission;trade import;expansion limit;8329.534905;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2114;1;"[""BY""]";2050;electricity;electricity;transmission;trade import;expansion limit;6613.095434;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2115;1;"[""MV""]";2050;electricity;electricity;transmission;trade import;expansion limit;600.1;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2116;1;"[""NI""]";2050;electricity;electricity;transmission;trade import;expansion limit;2481.670484;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2117;1;"[""NW""]";2050;electricity;electricity;transmission;trade import;expansion limit;2500;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2118;1;"[""RP""]";2050;electricity;electricity;transmission;trade import;expansion limit;1816.48307;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2119;1;"[""SH""]";2050;electricity;electricity;transmission;trade import;expansion limit;4236.458808;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2120;1;"[""SL""]";2050;electricity;electricity;transmission;trade import;expansion limit;2400;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2121;1;"[""SN""]";2050;electricity;electricity;transmission;trade import;expansion limit;1533.333333;MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2122;1;"[""BB"",""BW"",""BY"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN""]";2050;electricity;electricity;transmission;trade import;output ratio;1;;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2123;1;"[""BB"",""BW"",""BY"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN""]";2050;electricity;electricity;transmission;trade import;input ratio;1;;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2124;1;"[""BB"",""BW"",""BY"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN""]";2050;electricity;electricity;transmission;trade import;capital costs;0;€/MW;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2125;1;"[""BB"",""BW"",""BY"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN""]";2050;electricity;electricity;transmission;trade import;fixed costs;0;€/MW/a;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2126;1;"[""BB"",""BW"",""BY"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN""]";2050;electricity;electricity;transmission;trade import;variable costs;0;€/MWh;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2127;1;"[""BB"",""BW"",""BY"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN""]";2050;electricity;electricity;transmission;trade import;lifetime;50;years;;"{""value"": ""max trade import volume per year and federal state, needed for multiplication with normalised timeseries)""}";;
2128;1;"[""NW"",""NI""]";2030;electricity;electricity;transmission;DC;distance;182.6999374;km;;"{""value"": ""own calculation based on https://github.com/tum-ens/notebooks/blob/master/Pre-processing%20data%20for%20germany%20model.ipynb""}";;A-Nord
2129;1;"[""NW"",""NI""]";2050;electricity;electricity;transmission;DC;distance;182.6999374;km;;"{""value"": ""own calculation based on https://github.com/tum-ens/notebooks/blob/master/Pre-processing%20data%20for%20germany%20model.ipynb""}";;A-Nord
2130;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2030;electricity;hydrogen;electrolyser;alkaline;capital costs;550000;€/MW;;;DEA2020RF;p113
2131;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2030;electricity;hydrogen;electrolyser;alkaline;fixed costs;27500;€/MW/a;;;DEA2020RF;p113
2132;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2030;electricity;hydrogen;electrolyser;alkaline;variable costs;0;€/MWh;;;DEA2020RF;p113
2133;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2030;electricity;hydrogen;electrolyser;alkaline;input ratio;1;;;;;
2134;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2030;electricity;hydrogen;electrolyser;alkaline;output ratio;0.659;;;;DEA2020RF;p113
2135;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2030;electricity;hydrogen;electrolyser;alkaline;lifetime;25;years;;;DEA2020RF;p113
2136;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2030;electricity;hydrogen;electrolyser;alkaline;expansion limit;999999;MW;;;DEA2020RF;p113
2137;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;electricity;hydrogen;electrolyser;alkaline;input ratio;1;;;;;
2138;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;electricity;hydrogen;electrolyser;alkaline;output ratio;0.692;;;;DEA2020RF;p113
2139;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;electricity;hydrogen;electrolyser;alkaline;lifetime;25;years;;;DEA2020RF;p113
2140;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;electricity;hydrogen;electrolyser;alkaline;capital costs;500000;€/MW;;;DEA2020RF;p113
2141;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;electricity;hydrogen;electrolyser;alkaline;fixed costs;25000;€/MW/a;;;DEA2020RF;p113
